	cancer~0	cancer~1	cancer~2	cancer~3	cancer~4	cancer~5	cancer~6	cancer~7	cancer~8	immune~0	immune~1	immune~2	immune~3	immune~4	immune~5	immune~6	immune~7	others~0	others~1	others~10	others~11	others~2	others~3	others~4	others~5	others~6	others~7	others~8	others~9
P01834	4843.790507	3349.9346140000002	5980.978692000001	3587.982751	4873.057331	2535.839969	2774.487903	3356.821471	822.9067249	1432.986723	691.1454642000001	687.0815922999999	1174.44641	1742.9596940000001	543.4703367999999	1.7024208280000002	314.7370277	7865.770403	18160.16716	1702.3184600000002	916.6439466	7020.691847	4932.5634979999995	1138.1924490000001	2537.105279	2024.6336079999999	2129.53316	2014.267774	12321.8986
Q86WN1	6.024349402	12.54662366	2.36884104	4.381436741	13.79695522	6.196513455	3.01019198	2.255296317	0.879857232	0.919532252	0.501472157	0.92421281	0.925388711	1.5175147119999999	0.689864017	0.6794363520000001	0.204668894	6.8530791970000005	18.21046038	5.045569039	2.6850191789999998	14.39779605	8.233905584	5.080798188999999	1.9826352980000002	2.763728429	7.390794747	1.161039742	1.425885625
P04216	9.675629221	14.61592959	42.25279752	11.66750798	43.0248735	19.11599721	18.823695899999997	8.080189792	7.127720505	14.98519422	4.3906897	5.759833274	7.623720761	10.16494176	0.911838603	0.38863286	2.8667798610000004	43.64678994	83.63091848	4.544827167	6.455906183	83.16296805	32.03959031	12.07422716	12.82251301	10.62820823	12.44968119	17.51086471	16.23373061
Q9C0D9	28.56161243	21.73327842	22.76020199	25.61750018	19.70608189	19.83564414	17.08897834	10.77235468	4.129752192	4.607602665	5.0423871039999995	2.7441579860000003	5.424335967999999	5.678699575	7.86218697	0.323968653	1.391384234	62.66260618	102.8528496	10.76516544	9.865529343	62.53589021	45.16057369	13.70642937	18.82320692	12.78038273	13.04048065	7.522503362	19.91248011
Q9Y6F6	10.90867568	5.992678577	14.09387032	6.406746825	11.64481393	4.706679428999999	5.496440367000001	10.27964412	2.018534249	4.644660636	1.23788323	2.18518547	3.159865004	4.504915302	0.9540920490000001	0.678662355	1.7523168830000002	24.79298184	48.69260648	4.4600798	2.2561956530000002	24.78840524	10.82133383	4.105900664	7.060873942000001	4.159712772	4.132401876	6.997896999	14.06181788
P07911	0.7633714429999999	0.049122269	0.355409829	0.42777142799999995	0.856952907	0.74196485	0.40493329	0.7026862229999999	0.9989973	0.18209072399999998	0.554106329	0.07659820099999999	0.324727058	0.7196712479999999	0.009559432	1.908593344	0.910655304	2.148784724	7.665396115	3.252274512	1.0891520140000002	3.45588866	0.848111541	2.092038839	0.9606669590000001	2.366568027	1.356916095	2.060672128	2.227115192
P07093	6.051513161	3.0209636580000003	5.3755319770000005	5.323483592	5.138707915	2.32721835	1.937325283	5.744718419	1.293652179	1.492869416	0.7354261129999999	1.40030455	1.9530176119999998	3.04482198	1.014231664	2.70509318	0.444191393	12.91437252	30.24063796	3.1633281330000003	1.5831783819999998	15.24110464	5.720326912999999	2.785981509	3.234353674	3.627809582	2.806189758	3.4442590930000003	7.44546302
Q96D96	228.66624869999998	292.60657660000004	416.11867589999997	176.68593090000002	232.4374269	89.69011423	193.8422885	355.64842610000005	82.81514353	109.8348983	36.8765099	61.62149746	125.84847109999998	32.72777577	74.73818079	0.386748699	25.26583339	501.2014584	1333.478841	151.7113407	78.94424864	762.7973965	237.6453687	150.30569619999997	94.6775258	202.1261312	152.09906669999998	156.87874399999998	351.41062949999997
Q08174	6.7577690189999995	11.36243906	12.61585681	3.6044025439999996	5.939845313999999	1.80101179	4.869745485	9.244929673	2.491209851	0.865923764	1.1379006409999999	1.855141221	2.3653850419999998	2.1894427419999998	1.015971945	1.13515315	1.031804924	4.917687685	25.8151763	2.171599295	1.021435	4.5338371980000005	5.1239016180000005	1.055836274	5.5729582870000005	2.09190755	2.065575898	2.962417733	17.3421865
Q96M86	1.0578030729999999	0.67346202	2.330449434	0.820851298	1.105100521	1.203496257	0.33884537600000003	1.4108903330000002	1.5553047169999998	0.660136828	1.042317009	0.823420932	1.65078636	0.662370282	1.064524115	0.6267282270000001	0.645919754	6.011049344	11.05141754	1.479370059	1.156504045	7.650871974	2.8261946769999997	1.9381604780000001	0.527799107	1.92107317	1.553395734	0.585502974	2.300420145
P27338	18.74224449	21.28108544	42.49878279	19.22807672	39.86461966	9.948067887	14.153615700000001	30.47852079	6.48447388	3.963902973	4.492939322	3.6795817000000004	8.521483722000001	2.214981107	4.356319611	0.867662649	1.5528475659999998	37.49283865	97.52096920000001	11.939639300000001	4.788828733	43.15464412	30.52976631	11.98401152	11.05769287	12.53645945	7.660715799	10.76157211	54.71989011
Q9H1E1	98.37486805	89.94922269	98.61721492	138.60346909999998	65.2337904	45.15993797	53.44625313	110.97561780000001	21.88237664	16.18170325	10.48609572	12.43576441	31.83061568	37.78904561	13.16826188	0.332082825	5.048257325	205.99378959999999	455.31430480000006	98.14600531	60.44202673	295.4881142	104.7983733	70.83607657	33.53638071	74.99561588	124.7729861	28.01334302	135.4940947
P20061	2.066576214	4.985089265	0.796667921	1.101480301	0.781311691	1.38702378	1.436927949	0.110205267	0.9895102720000001	0.215298336	0.384092383	0.426411985	0.412048642	1.098676075	0.667478131	2.709442337	0.017201758	6.432716771	10.3328371	4.915258425	1.724327739	6.105961388	6.276528039	3.773781609	1.707797046	4.71006115	2.5130221180000003	2.482181268	0.716995693
Q96FV2	0.507422801	0.65337307	0.798910198	0.619046646	0.497315316	0.585883156	0.36498047200000006	0.844857385	0.627400851	0.41171118	0.642907421	0.584601484	0.050420932	0.030350827	0.508899862	1.0606615959999999	0.769002317	2.635161052	6.778494332999999	1.5081377809999998	1.335704673	5.319197761	1.142065959	1.10693544	0.734642902	1.325340078	1.8456476819999998	0.9518369879999999	1.032336512
P04003	4.752645061	12.70324022	4.8417081710000005	8.311845596	7.585211602999999	7.762092142999999	4.256975188	5.155924624	1.4068715330000001	2.3936920859999997	0.483621074	1.9111105369999999	1.6904675359999999	1.4109417130000002	1.612898071	13.27259594	1.297135331	19.35427495	56.95593797	10.22565866	5.067161242	25.68498971	25.16082677	11.90190151	12.23482837	13.21806759	8.202767182	7.660103994	17.66728916
Q9H845	30.89587074	28.26468869	20.42686807	28.73025306	22.002804	19.4439366	14.63045487	13.58960534	4.231186795	7.787735557	6.17333372	4.718045995	8.409103691	10.39268721	3.7006369869999998	0.5335250979999999	1.612147779	61.88982685	129.6242326	16.10768611	9.299907498	77.66615605	57.78131971	15.69704906	25.67126373	19.58371026	16.82616055	16.42179662	44.94851666
P0DOX5	5102.635482	3446.134336	7158.098408	3524.8997990000003	5636.003863	2607.2993539999998	3143.094746	3963.297333	958.8704928	1656.410198	691.949533	681.7687412	1509.8476349999999	1970.592257	609.5008932	0.8564772390000001	396.7759937	9645.179853	18933.127780000003	1668.432074	951.5393974	7784.874928	5984.162921	1117.308506	2851.6344	2051.330606	1928.981431	2531.21652	12170.016679999999
Q9Y5U9	3.7105793210000004	1.71701656	4.716959845	1.85763097	3.512229025	2.376045151	1.282101309	2.231110333	0.591591766	1.42758226	0.35220899299999997	1.2720339920000001	1.378989201	1.373299522	0.158350764	0.49230396200000004	0.443987781	7.5177816879999995	16.26049753	2.660496459	2.270266377	11.11860547	3.9065909089999997	2.915486525	1.9402849290000002	1.1187097190000002	3.826825092	1.925461581	1.484248469
Q15067	10.16435079	13.61810375	12.67880362	6.526733271	10.23389222	5.598679925	6.139865124	10.51710453	1.992954816	3.300276885	1.374097009	1.5771074459999999	2.899806289	3.668853866	1.4174562640000001	1.3788116869999998	0.826836665	21.47612343	49.54820008	10.07328648	7.689820647	37.62062175	13.33230177	7.589710517	3.7730718789999997	6.715061056000001	13.69484615	2.98600864	8.060274789
Q8WWP7	22.56648654	18.77451885	40.34138969	20.80442658	32.23341365	18.80365121	14.81621056	24.65858511	6.220890506	7.537481831	5.5232963370000006	4.91250149	10.43609988	8.047974605	4.174774796	0.477911404	4.786673649	20.19554701	92.08006337	5.913359248	3.4959505139999996	31.39599333	18.88264689	6.7776726720000005	10.29622858	7.327746692000001	7.339490398	8.24498068	73.43696082
P08133	185.3574872	355.2452045	296.55145869999996	136.63988419999998	260.67558169999995	146.8313314	186.4553381	241.8724872	56.95613309	133.5054697	37.55320016	84.39313554	104.48333079999999	97.47597168	66.88690644	0.46200506700000005	21.274711399999997	777.6335664	1194.319262	118.5095905	50.06566101	703.6580917	542.5595642999999	105.1935746	187.4749955	159.97790559999999	155.0935608	179.21120019999998	401.09134910000006
O95833	86.3340063	75.60585663	89.17081275	57.51097188	76.66428394	24.09027823	41.369856899999995	59.72849542	11.42320204	13.44642139	4.901874819	7.485645016	11.60878527	17.45163672	2.9055481039999997	1.282830689	4.162851905	115.29038259999999	244.70325290000002	41.45904459	30.53576223	167.3328849	73.60018305	33.25372762	37.37856827	28.54221205	52.77609029999999	29.34713904	31.71109119
P00167	52.67562427	89.19595728	86.90734272	29.03821045	84.67174065	41.74111678	32.43041108	43.21634941	17.68575975	7.440492707000001	4.666781798	8.030302217000001	16.76752446	13.75014402	2.105450426	2.337071284	5.0004210360000005	109.7056182	204.7323488	26.9297815	13.69037505	127.10107109999998	76.83490602	23.76919817	34.23743249	27.38252635	30.35718423	20.62000446	36.81364154
Q00765	92.19943187	96.43653956	181.5928844	79.67749371	142.49404330000002	62.61317054	60.62556467	119.5637063	32.10988056	19.140396	18.76060361	14.88054864	38.63522865	34.80508794	10.73466859	0.24719919899999998	13.24230164	191.117988	417.5404423	38.26639667	27.76656998	244.53535540000001	121.3697969	41.85218341	52.89257319	36.76760433	55.72587291	43.15333062	57.26595107
P13797	83.76916875	75.56238572	108.2045277	57.763871900000005	88.29359983	35.68381802	40.70631364	64.96539691	15.67174892	19.37019545	12.35833688	8.471155878	19.40961612	20.62405551	7.465823107	0.925852522	7.105491279	128.0691861	269.9765633	29.72853069	20.21812716	167.17831930000003	71.42152862	27.27256157	38.55080345	24.63971792	39.39329213	29.85307686	26.39468917
Q8N4X5	6.74202642	7.04528629	10.23030127	4.863092887	10.59459785	4.04953024	4.381754742	6.016916811000001	1.4197676730000002	0.936229709	1.139405416	2.0480905	2.568781365	1.8667165000000001	0.9303665809999999	0.39456501	1.7032256959999998	10.84097776	36.77168305	4.323695458	3.932745894	17.46972072	8.038156532	4.94801639	3.27818153	3.67297361	5.586069433	2.316798489	11.69867974
Q8WVF5	12.27771662	9.430663254	11.04795473	9.914512417000001	11.33271495	7.421700746	7.738225224	8.676068817	2.200467722	3.658267313	2.544407288	0.963149748	3.0101760630000003	2.98773514	1.675458811	1.067546987	1.001821142	29.65412506	50.70373271	10.52592121	7.454877659	37.25464914	21.52982523	10.42996041	6.973265139	6.762933138999999	13.20510583	4.384478056	5.55620627
P04114	9.585798415	11.5780951	9.048206526	8.224066585	19.96625845	7.80605327	4.258366513	5.586798097000001	1.493679178	0.879216518	1.397661415	2.21876335	2.095166134	1.3495888169999999	1.805370891	0.932380132	1.48201559	10.36889934	33.62499407	3.823384845	1.647606686	17.97374356	11.16222233	3.22738401	3.827976785	2.853386085	4.892466526000001	2.726567367	14.72443141
A0A0J9YX35	83.93413740000001	190.1973159	62.68262351	28.577249300000002	44.22631687	25.98186159	58.287487600000006	36.73068283	8.016657312000001	19.34345983	9.250086282	16.36307444	13.85873848	11.39773304	8.66409809	2.799942679	5.223655844	127.360077	200.0708196	40.72281965	13.13261663	92.88793039	70.26858823	18.41243065	39.42120254	40.35100026	35.46409636	18.42272837	72.39465135
P10620	17.18040134	13.58327923	12.07261055	26.81052058	17.82207132	4.647013798	3.188806509	32.15804761	0.727748958	4.865370534	1.3422719109999999	1.361342649	3.711855047	16.60738687	1.632339175	1.558623521	0.47261456	20.308044600000002	48.98923284	17.34059486	0.826916836	23.27855707	14.96563891	2.9348254910000002	4.186547828	17.36148647	14.36603954	8.183420277	35.91133337
Q6ZWT7	1.9096893819999998	2.8223725369999997	1.845566571	3.5716070639999997	1.9163826519999998	1.670153759	2.072664619	1.844106574	1.243376711	0.911916858	0.416967479	1.0526444240000001	1.7463693340000002	0.743852176	0.5985303670000001	1.046119929	0.211395019	7.170041137999999	14.89564706	2.1819140619999997	2.131675945	10.36652186	4.098168343	1.829208385	1.357265037	2.241911444	3.4643143989999996	0.670390638	2.509696092
Q6QNY1	1.6831428430000002	0.800187832	1.411944221	0.499763214	0.001137538	0.23595645199999998	1.9987174269999999	0.16719716699999998	0.986791594	1.277056054	0.680789073	0.829223963	0.239714772	0.39387542600000003	0.908740962	0.364877291	0.133883236	3.7354110410000003	5.965847895	2.4233184580000002	1.317547325	5.868407542000001	2.713042849	2.030308633	0.9371337359999999	0.903994904	1.812636149	0.683128759	0.728079162
Q8NFH4	2.286316293	1.623629199	3.667193127	1.62090021	3.7913247510000003	1.609206458	1.71168951	3.6503088860000004	1.5254807519999998	1.011317526	0.547019254	1.336366511	0.678651289	0.9605545090000001	0.607380035	0.81810772	0.6815148870000001	2.8776501530000003	14.85777754	0.9333329020000001	1.069126222	3.25368363	1.8534496759999999	0.957461366	1.907548195	1.331241635	1.177291651	1.676166676	8.449227497
O00151	295.9396182	189.8242633	406.7664827	200.1481259	337.96794769999997	160.9784181	143.4284516	244.5237397	46.83936802	31.72478389	52.14874672	35.19544511	89.6580685	41.20047067	44.06362414	2.6698916109999997	30.66935992	338.9394461	606.4351671000001	41.31899845	19.85451328	364.95578650000004	240.6146786	55.8762855	116.9698327	50.10547282	50.28062556	52.00636809	49.78291422
O95865	59.12438727	51.60372328	84.02491796	37.3269217	69.7431498	33.07034232	36.90726746	42.65298927	18.91439132	20.71120441	12.72157911	10.14769123	16.34467735	14.16600192	12.97151299	2.410660402	5.919558376	81.78227856	240.5811561	20.90808825	14.63390884	106.2020065	63.21984982	19.05302758	28.65168111	22.96733028	21.82700049	25.65650919	150.3650993
Q8N3Y7	12.44895232	25.72102286	8.029053756	11.74911105	7.170555751	5.191676995	7.589997803999999	13.69492329	1.87183928	1.06450168	2.588003863	1.470565699	2.8091616960000003	7.446826718	1.3001831940000002	0.46773167	1.0953949859999998	24.75137808	48.29396357	14.06418673	6.731102258	32.22201419	13.41975442	8.074725927000001	3.957453398	10.37850991	15.69664587	1.978421843	10.44845806
Q9Y3R4	29.05403337	31.51154992	85.51145169	30.959952500000004	68.41842302	9.247772245	17.85127506	50.73182436	9.53233616	10.25400049	3.0659723710000004	4.528078563	11.48983323	25.63811923	2.4120636540000002	0.790970359	2.670340167	76.11197659999999	178.05736389999998	35.22998521	11.983449	76.16786674	39.11183752	28.00161699	20.63968059	31.39955188	25.84810315	36.6996574	48.72270601
Q8IVN8	0.48320906	0.439476625	0.461286859	0.432731163	0.034677567	0.626585123	0.5996421789999999	0.42844422	0.387036854	0.011657695	0.034901048999999996	0.519708715	0.157338425	0.9855617659999999	0.438870249	0.450434149	0.9175090990000001	1.8337672530000002	4.357961444	0.71369068	0.046176607	2.152922041	1.106500685	1.3053696479999999	0.948398104	0.36392872600000004	0.877644167	0.37798822	0.8753413790000001
P01859	614.7560887	470.50032289999996	805.9144375	517.1987174999999	716.6657187000001	287.615156	348.9808352	634.4005797	109.8511381	141.4280092	57.32608687	86.25269724	168.51702859999997	227.4734125	61.29849797	0.535452371	38.27574309	1034.01835	2117.872355	231.00632230000002	99.20992638	908.2962202	664.2743085	139.360413	359.6554107	259.1492917	264.3144785	290.65194239999994	1261.790684
P59768	43.80199404	71.29516641	27.736230900000002	22.129067000000003	40.06515507	28.52271739	32.94332488	20.46654437	6.434476872	19.02272336	1.956615126	3.9534111000000003	14.59850976	20.97762627	6.726429538	0.665262328	2.659188312	134.4811806	141.83440280000002	32.23292681	10.33876374	80.94425646	128.069467	25.39826473	39.00391734	34.87742104	33.34644106	31.53176341	32.03268575
Q9BZJ0	9.194925435	14.25202168	2.6319512030000003	8.588412059	3.523444797	4.217226714	7.236954363	1.929483531	1.308340379	1.04912431	2.6193580969999997	3.003887914	1.728432833	0.220967445	2.769426244	0.826746062	0.348528795	16.65818547	26.74252127	6.229921996	4.059652768	19.2261355	14.47434168	6.233191977000001	4.292488678	4.795847479	8.247518242	1.6403220319999998	3.6858201680000002
P01619	1881.5034269999999	1484.3261220000002	2599.050847	1429.3108960000002	2099.124236	1107.3288699999998	1406.4869820000001	940.7668118999999	294.6383707	759.2643294	348.3471013	236.40362620000002	530.8850263999999	749.611744	256.552267	0.578901331	197.8899961	3357.4086880000004	7287.625597	768.8450352000001	386.3123891	3181.783285	2298.703387	624.6107145	1150.7664849999999	888.6278802999999	973.2218537999998	915.5102911	4604.261849
Q9NZD2	39.46900229	24.92970703	58.68214061	27.90171627	59.739211600000004	15.82255452	18.94417206	41.76586401	6.1102010579999995	5.5361997270000005	3.756321807	4.721216527	7.78930487	11.476077900000002	2.756914332	1.009132914	4.2527350230000005	60.80369737	123.50044579999998	17.39766248	13.94506631	79.71318237	38.34796211	16.96178554	21.47600963	11.00441969	22.09041846	15.91503205	19.72357987
Q8N4B1	10.30229427	9.27149205	6.931427935	6.524509776	3.465739817	4.489146768	7.607884897000001	6.536104193	0.972597125	0.779653389	1.77522673	1.494174904	1.587581331	1.904028946	1.08057771	0.408275732	1.0935456209999999	16.56574782	32.44820707	5.1520244139999996	3.453639157	20.32863129	14.65194703	5.16670423	6.174217904	6.458166553	7.45973949	1.8897391430000001	13.72446598
Q14749	4.643077858	2.3235229840000002	10.4358986	3.8313723360000003	10.26014285	6.667705236000001	3.065009926	10.81176254	3.140863879	0.727648135	2.516734477	2.286732935	4.769117212	6.789539211	1.28135717	0.8318986559999999	2.7997004289999996	13.85888426	36.10324009	3.1139296689999996	2.048841049	17.53290679	9.571918797	4.101851711	4.567631242	4.028695513	4.579125665	4.723777897	25.06305225
Q9UDY4	2.385671909	2.29184767	5.350709758	3.091464515	5.752717436	1.856925653	2.176855668	5.489503537	0.815204643	1.3269607959999998	1.680669226	0.750527143	1.6536660490000001	1.929201271	0.213901122	1.156551512	1.468653225	8.637488079	19.25528486	2.3073632319999997	0.7729619990000001	12.32998123	3.626949442	2.75759471	2.723322038	2.8518151780000003	2.022102431	1.866495361	8.920439742000001
O94901	3.731707321	2.175443896	4.009169345	4.890479335	4.663163172	1.350777156	2.0073070019999997	6.137724515	1.559639723	1.099049751	1.166066524	0.700408466	0.684197842	2.084790927	0.915060978	0.435117451	0.732640159	6.7196235070000006	19.74933706	2.362263676	1.383862951	8.952791264	2.200641269	1.532444006	1.7709849169999998	3.467469196	2.3243400430000003	2.300849196	7.233242033
Q92599	29.93126983	45.12899391	69.8554133	27.52176277	63.93465834	26.85582282	24.35425666	31.84527456	11.93204691	14.66498061	10.893586599999999	5.314946107	10.40592459	15.77208457	4.546553242	1.102525861	4.677983043999999	80.80363132	143.8258361	15.78860111	9.968997071	90.38363041	36.95309618	15.46739736	21.98012254	16.13219857	18.33003181	17.46057516	8.568436376000001
P27144	11.57811905	6.461664772000001	17.68738937	9.717874886	18.44039476	6.805112447999999	5.106511105	11.19568358	2.82139658	3.003658081	2.444943191	1.098821572	2.6912275230000002	3.552306453	1.98544413	0.925066637	1.565224757	16.71314923	39.03082751	2.887029352	1.698799143	9.637880226	15.03136429	3.003518688	7.8999304839999995	2.769604872	2.9245581130000002	4.1542637430000005	21.56072807
P40313	2.55275724	3.1161892680000003	4.769755153999999	5.256066634	3.536171855	3.937088257	2.697930801	1.965674565	1.1958105540000001	1.54120725	0.7357404190000001	1.414795824	2.130048529	1.40307052	0.962751238	1.332964053	0.7397162359999999	12.8808033	19.21051263	1.6998165680000001	1.998344339	13.21007485	7.56828881	3.2515708310000004	4.03613496	1.5062477090000002	1.444320518	2.16505417	3.61850794
Q9NP81	5.734679356	4.7845615939999995	8.952196073	6.630903575	6.000456596	5.791257665	3.448001478	5.131003543	1.158067301	1.4372285269999998	2.314291639	1.2233235279999999	2.827399813	2.258012382	1.608827091	1.1064628970000001	1.8096322930000002	5.568152823999999	29.95150762	1.7241906340000002	1.826062074	14.12292191	4.524738487	1.878259315	2.5866753819999997	1.94258875	2.1994495290000002	2.761427158	8.157609407
Q9ULV0	0.286278156	0.7711615340000001	0.580631303	0.453473151	0.7078259309999999	0.8720378759999999	0.604171174	1.310615632	0.494776263	0.114495871	0.23677182800000002	0.061881513	0.027854676000000002	0.22254749	0.22333092300000001	0.658255002	0.092198142	1.704187591	4.511565766	0.806414753	0.998129275	3.557275352	1.2310536	0.8072328320000001	0.884161348	0.9205728559999999	1.524660301	0.682993379	0.922487177
Q02952	1.756454595	1.1871178759999998	1.3553547590000001	1.244234736	2.548164373	1.046588413	1.356346707	1.145137153	0.688418981	0.820334234	1.085034759	0.738451979	0.5661471339999999	0.75806092	0.215177518	0.818266255	0.996143456	2.89549971	10.17704422	0.7730443090000001	0.510387545	5.734311923	1.444149023	1.24191842	1.051437341	1.15395877	0.608858675	0.621645829	3.3069682210000004
O60806	5.735593529	4.930796818999999	11.234212699999999	3.1518964769999998	4.12429063	1.683273845	2.684048356	8.511964906000001	2.013221605	1.771856488	1.79683946	0.863669859	3.005285125	0.839927228	0.9321237720000001	1.2117253890000002	0.713354954	8.392900561	33.92826019	8.122496968	3.92245982	13.18810519	3.353607943	7.832171007	3.59931475	8.146983123	4.65793532	5.872901063	7.898823419
P68133	13342.92395	15619.268269999999	23668.32747	10984.71213	19443.56237	11243.271490000001	10953.17382	12437.283370000001	3464.2393829999996	5021.152083	3098.453935	2712.28068	6184.139069	5511.932392000001	2292.230169	1.182666866	1670.003157	37752.20313	58987.15373	5070.360649	2814.00646	31968.73545	22756.66188	5183.103962	9582.243447	6967.12875	6124.015397	7161.118307	13826.670069999998
Q9NYL4	24.81942231	43.28098496	36.89913682	26.81869861	33.44308291	30.39457394	36.0782315	16.19767072	4.676976137	11.49582207	9.475734094	9.023920407	8.294280828	14.574284	5.6256474260000005	0.99434903	2.78699943	112.61946409999999	162.35217680000002	27.64560619	22.91301682	103.8643022	50.39838833	37.2256921	21.90226244	33.50890153	31.25429901	17.36410163	73.5807968
P22528	419.6390632	226.90839359999998	706.7175424	343.94907939999996	580.8365546	131.4676547	160.18061200000002	425.03657589999995	61.43449052	64.2486125	43.15047281	37.51598284	103.5576929	99.05002440000001	29.35158583	1.141132399	21.01344525	604.0978884	912.5351816	161.6557908	125.92194740000002	649.1168255	413.74062250000003	172.1989007	163.06376609999998	99.192098	203.12375269999998	131.3703848	114.1971692
Q8IVF2	9.468201575	9.238279041	16.02321535	6.96779506	21.61933831	6.665012363	5.562722837999999	12.83002068	3.717841061	2.0699251519999997	2.708512392	1.09340074	1.848506369	2.248124359	1.654744903	0.20774632199999998	1.243412977	15.04963748	41.32899259	7.18927311	3.761719815	12.69604726	14.05110892	8.095504315	5.670433476	6.508228677999999	5.8744455	5.98414501	33.14193774
P0DOY2	5028.222734	3473.7547950000003	7605.415011	3953.929654	6143.548325	2607.649575	3083.7871149999996	5317.007355	973.9865424000001	1494.514521	768.8977732999999	783.7885364	1613.613535	1911.7906469999998	585.0255056	2.040479698	467.07099569999997	10015.61244	18220.12254	2109.8284670000003	947.2108352	9581.517058	5740.758068	1749.5393530000001	2476.6127460000002	2456.43546	2869.021152	2300.15188	10329.05385
Q9Y490	143.2629904	158.5517679	276.258788	122.6656821	228.994407	136.4371617	111.6686253	146.5863823	47.02455281	50.52538865	40.387605	35.98205625	66.03100785	57.13480043	29.74315986	0.8044498809999999	21.51020843	359.52860830000003	666.7423660000001	50.15689871	28.0411183	370.30642439999997	209.95716940000003	64.96523757	98.68410679	65.17623529	65.05606906	69.7264478	136.5257614
P01860	230.2316406	161.4931618	313.97939489999993	173.29079109999998	256.53979849999996	130.70241299999998	125.19948070000001	171.649215	52.16306361	66.14466367	32.66562947	37.45953815	68.29804278	78.06732688	21.67831789	2.4103285480000003	16.20966984	416.0946322	818.2733199	80.59492154	47.90461095	425.60836320000004	257.4282671	74.72815752	124.6530743	91.46855181	104.82289109999999	114.7998233	402.2956415
P51153	18.71626905	35.38889868	28.89365772	8.493084300000001	21.23221207	8.067566622000001	12.42216533	20.3753122	6.7709489739999995	6.88329736	4.404846911	3.850765079	7.478535552	6.073283977999999	3.230321535	0.419228737	2.9058812069999997	40.1537423	79.64481586	7.2348769420000005	5.58157786	42.69109574	20.27761718	5.115880383	15.84692294	8.923743798	8.703125615	8.267391309	28.84990305
P32754	1.495537452	1.197332476	3.2080472010000003	2.632339729	2.586439663	1.130459354	0.8915337659999999	3.108276015	0.734046532	0.44503716200000004	0.784321459	1.039618268	1.2023272740000002	1.101772885	0.45810398799999996	0.779787797	1.014724125	0.992611737	10.02319055	1.42798343	1.000309904	2.433067749	1.064094586	1.657779545	0.964190433	1.677599848	1.183450575	1.13288739	9.623456677
P01780	135.3097861	118.1457478	241.4379568	97.60312814	168.3155413	78.8712057	111.9647085	84.16556426	30.72541313	47.99607927	24.67403389	24.66721006	41.20471855	67.86782526	11.2384924	0.644439164	11.50338165	232.1589389	526.213577	62.97231124	27.09297328	183.83220680000002	182.68358869999997	35.91112499	95.18733372	53.879339	49.21480532	79.93742462	299.0672897
P05155	38.12037825	45.26103281	43.94391869	23.2107201	26.67852522	11.83609307	16.72471876	19.58845855	6.554850307000001	6.870265087000001	8.426449101000001	4.169397373	13.71508089	8.240711305	5.029219562	0.667168234	3.022429083	54.51968006	109.5621625	9.630416606	9.060765006	55.81425625	36.09781174	13.27918787	15.89417214	9.655787915	10.34214639	10.81618516	53.33516786
A0A0C4DH31	26.43521349	49.75902634	79.51970252	16.240904500000003	88.34494956	21.39655622	27.33259438	52.91267465	19.18174481	13.88756081	4.589160861	3.33230828	7.870334451000001	18.32944633	4.68822213	3.178013572	8.127636309	68.61612774	129.0134947	14.46960273	3.878551453	64.70476994	50.854372999999995	6.455435293	24.17100391	14.70079589	17.40376233	23.48875447	27.74092207
Q9UKR3	60.34259028	15.5860228	74.23906846	34.89121489	49.50839862	20.73893889	24.96710659	43.00624391	5.25319627	9.705108877	4.414317806000001	7.762812716	12.29452006	15.17350391	2.9701827639999996	0.819333231	4.88341367	58.2372823	117.87585130000001	9.86246612	7.9887791439999996	64.30154113	34.91682698	12.21958231	27.33680947	8.442554577000001	11.77914578	22.68417226	22.88908085
Q8WYH8	1530.6754050000002	1863.6388809999999	2897.591189	1536.062643	1735.145266	860.0032092	2294.6423870000003	2623.4810629999997	567.6966783	395.3481636	316.3616479	549.1804887999999	532.3061309999999	270.684475	608.659007	1.479162668	284.7602868	2432.1431629999997	6062.842518	311.2383731	178.5291852	2202.8189230000003	2213.269323	439.8704063999999	933.8198809	474.2095073	383.5113961	547.8432857999999	2866.9762
P19105	1554.489013	1363.060138	2851.4571539999997	1268.30113	2389.520284	1055.400801	984.7138896	1650.988919	391.8179611	364.7334918	339.1574465	256.3974667	648.6780799	483.78315939999993	234.4909099	0.912582806	176.5573977	3145.702196	4956.618429	405.82598239999993	224.36838640000002	2950.652453	1991.466359	462.8858126	864.7178471000001	520.680317	506.56533410000003	578.027241	886.6341679999999
A0A0B4J1X5	12.61779121	21.68795221	27.12518909	6.678245496000001	34.93261123	7.2838809620000005	9.491464832	22.90783237	6.040823734	3.713189718	1.408928294	1.7274372409999998	1.6926516630000001	3.333598947	1.128317471	3.687704611	1.312939762	19.77083052	38.22454121	5.228521628999999	1.7836355519999998	17.57809215	13.21586883	3.6112023630000003	7.674052952	4.977152858999999	5.659896609	6.25625717	9.66649814
Q02218	58.105053000000005	52.98015978	94.67740588	45.88225681	69.33766396	44.13332326	31.03198969	47.73029977	16.31511721	15.7892109	14.50650321	9.318827484	18.98498858	18.76659267	10.03926269	1.06257636	6.118055837999999	55.48193591	187.63066819999997	11.23799365	6.666558281	37.32666911	45.27758315	10.53787548	34.72623247	8.350255713	11.9695232	19.3214781	92.17786120000001
