	cancer~0	cancer~1	cancer~2	cancer~3	cancer~4	cancer~5	cancer~6	cancer~7	cancer~8	immune~0	immune~1	immune~2	immune~3	immune~4	immune~5	immune~6	immune~7	others~0	others~1	others~10	others~11	others~2	others~3	others~4	others~5	others~6	others~7	others~8	others~9
Set-16-9-N	0.137421293	0.0	0.0	0.034383974	0.0032581940000000003	0.066728838	0.0	0.0	0.045376702000000005	0.056185199000000005	0.026866968999999997	0.0	0.01707317	0.034395044	0.062859995	0.0	0.136918615	0.0	0.061710238	0.0	0.10250327599999999	0.013318182	0.013334387	0.0	0.097977705	0.0	0.049259423	0.0	0.040428797
Set-16-10-T	0.084349489	0.0	0.08705836199999999	0.021941804	0.036529578	0.013372179	0.0	0.0	0.137721543	0.033134484	0.0066296309999999995	0.00296468	0.028225608	0.050209181	0.060485946	0.030297279	0.022904459	0.0	0.091079221	0.0	0.088850112	0.036949194	0.0	0.051544085	0.07834187299999999	0.0	0.0	0.0	0.037411293
Set-17-1-N	0.064233551	0.06872550599999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075632429	0.059323605	0.013006395	0.0071911119999999995	0.046663699	0.008881607	0.067146969	0.011313209	0.0	0.0	0.042959658	0.08721995699999999	0.0	0.14713178400000002	0.04799341	0.029311321	0.036508694	0.0	0.082276928	0.104480166
Set-17-2-T	0.11623031199999999	0.09513658400000001	0.106029134	0.0	0.0	0.0	0.0	0.0	0.0	0.04502854	0.016900283999999998	0.0	0.030861712000000003	0.051137894	0.008645883	0.055543265	0.035354704	0.0	0.0	0.0	0.068107175	0.0	0.104068646	0.024211849	0.073168973	0.015079651000000001	0.0	0.043714073	0.11078132199999999
Set-17-3-N	0.025112343	0.037463444	0.010806535	0.0	0.0	0.0	0.0	0.0	0.025599635	0.081923581	0.042626721	0.0	0.0	0.07665709700000001	0.070491564	0.056137734	0.0	0.0	0.0	0.048240095	0.135606017	0.0	0.116357062	0.025815606	0.080000886	0.0	0.0	0.063237494	0.10392418699999999
Set-17-4-T	0.059654415	0.105151328	0.16838117100000002	0.0	0.0	0.0	0.0	0.0	0.0	0.04444422	0.04915129	0.0	0.019353161	0.012681979	0.01325761	0.054853272	0.026120017000000002	0.0	0.0	0.022434778	0.043377738	0.0	0.127376435	0.031657865	0.073074504	0.0	0.0	0.059715823	0.089314395
Set-17-5-N	0.029777056	0.05510329	0.010233131999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.078505059	0.069537677	0.010051022	0.022678397000000003	0.070628408	0.001246479	0.086020796	0.007910636	0.0	0.0	0.016481691	0.08615089999999999	0.0	0.103328125	0.053152095	0.035783655	0.054832734	0.0	0.103719541	0.104859306
Set-17-6-T	0.059150525	0.116256709	0.0	0.0	0.0	0.0	0.0	0.0	0.099098423	0.039196969	0.02495632	0.035473597	0.0	0.058526598	0.031917157	0.037462142000000004	0.020491209	0.0	0.0	0.04689671	0.09201207	0.0	0.12171856	0.035443224	0.041211185	0.017586007	0.0	0.061502102999999995	0.06110049099999999
Set-17-7-N	0.033515355	0.007515946999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.032365691	0.056922800999999995	0.067443942	0.0	0.01995622	0.044841154	0.063717356	0.08797993	0.051423317999999996	0.0	0.0	0.041917357999999995	0.059350164000000004	0.0	0.149386262	0.033234468999999996	0.029957717000000002	0.031654628	0.0	0.057436938	0.131380749
Set-17-8-T	0.04623179	0.034544247	0.004426524	0.0	0.0	0.0	0.0	0.0	0.018875185	0.12708820699999998	0.021905447999999998	0.030354176	0.014912014	0.034138442000000005	0.060952136	0.093971162	0.006058772	0.0	0.0	0.0	0.056529602000000005	0.0	0.14931793699999998	0.07409440099999999	0.06623615599999999	0.009709552	0.0	0.05995082400000001	0.09070342599999999
Set-17-9-N	0.001476779	0.007740238000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.028927124	0.100685753	0.00934799	0.021502977000000003	0.0	0.069688014	0.013804546000000001	0.041978052	0.070106116	0.0	0.0	0.078873643	0.052221255	0.0	0.13022353	0.050414332	0.09265448300000001	0.025149917	0.0	0.098491274	0.106713978
Set-17-10-T	0.041995372999999996	0.096655764	0.026669136	0.0	0.0	0.0	0.0	0.0	0.167999355	0.049596969000000005	0.035188659	0.0	0.020053363	0.04289793099999999	0.0	0.049158805	0.0	0.0	0.0	0.04465133	0.079842916	0.0	0.10469436	0.035958838	0.024741358999999997	0.032619622	0.0	0.065965686	0.081310533
Set-18-1-N	0.10122523800000001	0.0	0.046796893	0.01009162	0.0	0.018151728	0.0	0.0	0.105286045	0.0	0.0	0.007871323000000001	0.067934833	0.081107585	0.069267564	0.073775336	0.08730985699999999	0.0	0.04996773400000001	0.0	0.024229935	0.054870814000000004	0.0	0.018966198	0.10858974800000001	0.0	0.0	0.009495766999999999	0.065061781
Set-18-2-T	0.122608089	0.0	0.046161336	0.065950912	0.0	0.11968143699999999	0.0	0.0	0.06869431200000001	0.005444116	0.036414736	0.010633025	0.0	0.022253132999999998	0.050509782999999996	0.071986333	0.10179086400000001	0.0	0.05975497900000001	0.00356961	0.066590017	0.034878583	0.0	0.0	0.061332225	0.0	0.02949858	0.022247931000000002	0.0
Set-18-3-N	0.07603291200000001	0.0	0.020240425	0.0	0.0	0.072393652	0.0	0.0	0.029645537000000003	0.044347585	0.03111237	0.006935384	0.053383003	0.056372295	0.088063216	0.062424147	0.072440133	0.0	0.046672240999999996	0.0	0.022798707999999997	0.102561855	0.0	0.0	0.051834117	0.0	0.057067473	0.054330217	0.051344731
Set-18-4-T	0.119787987	0.0	0.12233879800000001	0.060512424	0.0	0.09230810699999999	0.0	0.0	0.0	0.00327509	0.017844273	0.076363631	0.014286871000000001	0.074698408	0.022554044	0.00703642	0.097915345	0.0	0.043620680999999994	0.026855697999999997	0.075383388	0.078459977	0.0	0.043601611	0.005905105999999999	0.0	0.0	0.005520097	0.011732043999999999
Set-18-5-N	0.09371181099999999	0.0	0.018027795	0.017028392	0.02040809	0.036446078	0.0	0.0	0.071794944	0.024388978	0.043364965	0.06369092	0.047059027999999996	0.026118412999999997	0.05713375	0.02477094	0.07437712099999999	0.0	0.057522844000000004	0.062330675	0.09516342300000001	0.091552189	0.0	0.023959104	0.0	0.0070786930000000005	0.0	0.015433556000000001	0.028638293999999998
Set-18-6-T	0.13347114	0.0	0.082411928	0.027017839	0.240420739	0.016911575	0.0	0.0	0.00029210099999999996	0.015457694	0.04580215	0.012309438	0.061016947	0.0	0.047007417	0.056440025	0.060543462	0.0	0.037290989	0.0	0.0	0.045255157000000004	0.0	0.026923316	0.06474758	0.0	0.0	0.0	0.026680501000000002
Set-18-7-N	0.10642928	0.0	0.139851575	0.021147396000000002	0.010861408999999999	0.008966264	0.0	0.0	0.08196377	0.058734	0.024342655	0.058301365	0.0	0.0	0.062281977	0.036620405	0.03041082	0.0	0.016854838	0.0	0.096490567	0.074042967	0.0	0.034162952999999996	0.058914878	0.0	0.02174553	0.057877350999999994	0.0
Set-18-8-T	0.077611742	0.0	0.053065229000000005	0.026023416	0.0	0.109718632	0.0	0.0	0.11557200599999999	0.039517364	0.022893387	0.0	0.044765625999999996	0.033832229	0.011221345	0.018402874	0.054380393	0.0	0.007485383000000001	0.061146635	0.071674266	0.06698486	0.0	0.065496452	0.028445185	0.0038906229999999997	0.058821704	0.024899835	0.004150815
Set-18-9-N	0.12228285900000001	0.0	0.0	0.041255366	0.0	0.037943898999999996	0.0	0.0	0.045502245999999996	0.10462116800000001	0.000983231	0.0	0.008645358	0.066230096	0.098492495	0.06025359	0.045686445	0.0	0.04345737	0.0	0.046636936	0.08664110300000001	0.0	0.020174391	0.06590641	0.0	0.056411370999999995	0.033544307	0.015331356
Set-18-10-T	0.094885784	0.0	0.093526198	0.077252559	0.038353883	0.074838318	0.0	0.0	0.044371321	0.010515198	0.043644443	0.0	0.0	0.001558642	0.069615397	0.0	0.07114635400000001	0.0	0.080371243	0.0	0.089900106	0.096629504	0.0	0.009929236	0.072977108	0.0	0.011252976999999999	0.019231729	0.0
Set-19-1-N	0.10793385300000001	0.0	0.083191423	0.029349447999999997	0.030609004	0.103768056	0.0	0.0	0.017286978	0.0	0.014778578999999998	0.0	0.03306689	0.105750571	0.069452284	0.027612179	0.105443074	0.0	0.053924047999999995	0.0	0.084048346	0.13378526699999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Set-19-2-T	0.15677334199999998	0.0	0.0	0.063680919	0.018558852	0.151003568	0.0	0.0	0.027103952999999997	0.0	0.031153219	0.0	0.033413246	0.013586548	0.0	0.10671923	0.137124153	0.0	0.060012349000000006	0.038007057999999996	0.05650403	0.06264487099999999	0.0	0.0	0.0	0.0	0.0	0.0	0.043714663
Set-19-3-N	0.10588548800000001	0.0	0.0	0.029873745	0.055576920999999994	0.023845877	0.0	0.0	0.04576888900000001	0.024398909	0.038282395	0.0	0.054109218	0.035384152	0.0	0.010241403	0.146528476	0.0	0.057248086	0.0	0.100454228	0.09994280300000001	0.0	0.045120670999999994	0.086625928	0.014853516	0.0	0.025859295	0.0
Set-19-4-T	0.202346547	0.0	0.030514753999999998	0.092353295	0.021048902	0.053898370999999994	0.0	0.0	0.049815183	0.0	0.074466858	0.0	0.040160081	0.055819348	0.0	0.000498168	0.068278012	0.0	0.077637746	0.0	0.134702096	0.05787762900000001	0.0	0.0	0.040583008999999996	0.0	0.0	0.0	0.0
Set-19-5-N	0.088829561	0.0	0.047495748	0.017737152	0.0	0.100952708	0.0	0.0	0.055685425	0.0	0.10003623099999999	0.0	0.061995413	0.040803465	0.007009356	0.067382025	0.073451222	0.0	0.078035151	0.0	0.07985307900000001	0.092796806	0.0	0.043887614000000005	0.044049044	0.0	0.0	0.0	0.0
Set-19-6-T	0.114692845	0.0	0.044081772000000005	0.09086419999999999	0.082932609	0.133103296	0.0	0.0	0.021830794	0.015473718000000001	0.099325507	0.0	0.008599141	0.0016005070000000001	0.0	0.0	0.039474794	0.0	0.08528320199999999	0.0	0.056134919000000005	0.043071559	0.0	0.077863789	0.085667348	0.0	0.0	0.0	0.0
Set-19-7-N	0.10659658400000001	0.0	0.0	0.07626926	0.035027943	0.030601222999999997	0.0	0.0	0.0	0.084696605	0.066554265	0.038318655	0.033541271	0.032469233	0.039579472000000004	0.0	0.100543424	0.0	0.045007822999999995	0.001392764	0.090458331	0.08481404099999999	0.0	0.064945605	0.01539452	0.0	0.01151588	0.0	0.042273099
Set-19-8-T	0.105511563	0.0	0.013997728999999999	0.01752933	0.049710822	0.119947573	0.0	0.0	0.0	0.038369291	0.0	0.052498183	0.049704446	0.070642024	0.0	0.058275013	0.031908913	0.0	0.049410828	0.0	0.049682679	0.115105735	0.0	0.056231002	0.088320651	0.0	0.02364769	0.009506529	0.0
Set-20-1-N	0.05799142400000001	0.0	0.0	0.016963874	0.020840867	0.133423665	0.0	0.0	0.0	0.064860887	0.052329177000000004	0.0	0.023801027000000002	0.215563458	0.0	0.040329778999999996	0.054237115	0.0	0.0	0.0	0.062791174	0.08491527300000001	0.087143698	0.0	0.058072458	0.0	0.012427539	0.0	0.014308587
Set-20-2-T	0.09363715800000001	0.0	0.026320761	0.0	0.0	0.235807989	0.0	0.0	0.0	0.076826998	0.02374929	0.013395983	0.018761306999999998	0.090934296	0.02160902	0.057908067	0.056736232000000004	0.0	0.0	0.013362468	0.08553257800000001	0.042977299000000004	0.017972332	0.022056627999999998	0.018559275	0.008756964	0.024237776000000003	0.020854678	0.030002902
Set-20-3-N	0.100236646	0.0	0.0	0.014381403999999999	0.105912332	0.121430047	0.0	0.0	0.0	0.0	0.08996555199999999	0.001450932	0.02338694	0.18200223899999998	0.0	0.061817030999999995	0.074451357	0.0	0.0	0.0	0.053952887000000005	0.023608024	0.021539687000000002	0.0	0.12024910300000001	0.0	0.0	0.0	0.005615818000000001
Set-20-4-T	0.174863524	0.0	0.001871372	0.0	0.0	0.0	0.0	0.052049317000000005	0.0	0.10295461199999999	0.00059375	0.038864623	0.029729381000000003	0.073360925	0.010287296	0.040686159	0.02208855	0.0	0.0	0.012608006000000001	0.078026816	0.095128966	0.064078419	0.0	0.060738608	0.021404412999999997	0.0	0.065503382	0.055161880999999996
Set-20-5-N	0.007551846	0.0	0.0	0.0	0.12371023800000001	0.078958683	0.0	0.0	0.0	0.017332621	0.148860479	0.06307627	0.0	0.14464583	0.004939488	0.040137914	0.18967250600000002	0.0	0.0	0.0	0.043378676	0.002723728	0.01355946	0.0	0.077982781	0.0	0.0	0.0	0.043469481
Set-20-6-T	0.155035893	0.0	0.0	0.0	0.046180313	0.16324522800000002	0.0	0.0	0.0	0.042157075	0.061610013	0.039972763	0.029333856000000002	0.114344099	0.0	0.052365824000000005	0.07608440799999999	0.0	0.0	0.0	0.057563005	0.06864572099999999	0.013789485	0.0	0.059801059000000004	0.0	0.0	0.0	0.019871258
Set-20-7-N	0.107054265	0.0	0.030478769	0.00015757	0.063643646	0.079661917	0.0	0.0	0.0	0.005255078000000001	0.06872292	0.012687473999999999	0.053162844	0.12078539	0.0	0.065400341	0.014957775	0.0	0.0	0.0	0.035920064	0.047807063	0.17940245600000002	0.0	0.114902428	0.0	0.0	0.0	0.0
Set-20-8-T	0.186239353	0.0	0.0	0.014733926999999999	0.027796781	0.080883459	0.0	0.0	0.008632075999999999	0.049184794000000004	0.063992961	0.029794536	0.006582856	0.11036206800000001	0.0	0.053199128	0.056899164	0.0	0.0	0.0	0.042768984	0.081950967	0.051406144	0.0	0.06669754	0.0	0.021308623	0.014446937	0.033119704
Set-20-9-N	0.09566454199999999	0.0	0.0	0.04417185	0.024169956	0.111247131	0.0	0.0	0.0	0.009876246	0.032609866	0.0	0.047771699	0.171661588	0.0	0.080608027	0.054627395999999995	0.0	0.0	0.0	0.08661821900000001	0.091012356	0.03369169	0.0	0.11246105199999999	0.0	0.0	0.0	0.0038083809999999996
Set-20-10-T	0.228712458	0.0	0.012223106000000001	0.0	0.024032237	0.052187671	0.0	0.0	0.0	0.053787234	0.023744563	0.099691289	0.06365596700000001	0.101053788	0.047031977	0.05102986599999999	0.048154881	0.0	0.0	0.0	0.014392776999999999	0.038843689	0.020158576	0.039272783	0.044401417	0.0	0.0	0.037625722	0.0
Set-21-1-N	0.09458056599999999	0.0	0.0	0.03802352	0.036599741	0.119148406	0.0	0.0	0.016393352	0.0	0.065007077	0.002700698	0.08977681400000001	0.095759195	0.0	0.022968419	0.091951585	0.0	0.075570387	0.031169962000000002	0.019626071000000002	0.10014126599999999	0.0	0.0	0.061309879000000005	0.0	0.031426157999999996	0.007846905999999999	0.0
Set-21-2-T	0.115039628	0.0	0.020233524	0.069377206	0.0	0.16557198199999998	0.0	0.0	0.0	0.02370777	0.057546435	0.046205675	0.070706256	0.104940022	0.043780886	0.027718787999999998	0.036357229	0.0	0.045022947	0.0	0.005752295	0.13705531699999998	0.0	0.0	0.01594145	0.0	0.006671838	0.008370753	0.0
Set-21-3-N	0.086305525	0.0	0.0	0.08057273400000001	0.028754922999999998	0.074970231	0.0	0.0	0.0	0.0	0.041950325	0.0	0.018166013999999998	0.141038354	0.0	0.072417231	0.022433015	0.0	0.062286741	0.0	0.071537398	0.119327343	0.0	0.0	0.103839863	0.0	0.075734205	0.0006660980000000001	0.0
Set-21-4-T	0.121359243	0.0	0.037063837999999995	0.041690459	0.067479865	0.170669281	0.0	0.0	0.0	0.048705665999999995	0.054013527	0.0	0.049556615	0.077392274	0.0	0.047500925	0.028507908999999998	0.0	0.031455147	0.0	0.0	0.111915496	0.008758493000000001	0.0	0.086823339	0.0	0.017107924	0.0	0.0
Set-21-5-N	0.149286626	0.0	0.0	0.060647538	0.0	0.043312117000000004	0.0	0.0	0.052858805999999994	0.011846292	0.106779908	0.0	0.013420053999999999	0.07126723	0.057376487999999996	0.029074716	0.041148606000000004	0.0	0.049833499	0.0	0.023766122	0.06123779099999999	0.008994145	0.054544709000000004	0.11128430199999999	0.0	0.0	0.019098713	0.03422234
Set-21-6-T	0.143003229	0.0	0.01939401	0.011177133	0.0	0.068202391	0.0	0.091533186	0.00278642	0.026758799999999996	0.06145478099999999	0.014167609	0.035801249	0.079910332	0.039612562999999996	0.04208186	0.07846121	0.0	0.019813774	0.035673868	0.037181247	0.136279264	0.0	0.0	0.0	0.0	0.029469207	0.02723787	0.0
Set-21-9-N	0.080527585	0.0	0.0	0.054359936	0.062797966	0.092507325	0.0	0.0	0.048456440999999996	0.033883145	0.0	0.019413687	0.039898662	0.082623985	0.072820651	0.0	0.089014033	0.0	0.060286134000000005	0.016797078	0.059220648	0.08211412	0.0	0.060196440999999996	0.014050055	0.0	0.014488982	0.0	0.016543128
Set-21-10-T	0.130715931	0.0	0.0	0.0	0.0	0.079369758	0.0	0.032182116000000004	0.054590663	0.058949622	0.016214276	0.0	0.06915611	0.096728139	0.028516579	0.010912007	0.109219524	0.0	0.033328486000000004	0.021094726	0.104338026	0.083853108	0.0	0.022332441	0.015754498999999998	0.0	0.0	0.03274399	0.0
Set-22-1-N	0.100634824	0.0	0.07895713900000001	0.06350052	0.0	0.040600847	0.0	0.0	0.074975497	0.033644203	0.04334515	0.064644323	0.056566172000000005	0.0	0.0	0.08523825	0.020246703	0.0	0.044840479	0.0	0.091794506	0.042920892	0.0	0.066405331	0.050610555999999994	0.0	0.01121044	0.027437611	0.002426557
Set-22-2-T	0.12417371699999999	0.0	0.102088947	0.059196730999999995	0.039952086	0.056087143	0.0	0.0	0.022181525	0.018273863	0.0	0.039627096	0.045664897	0.0	0.0	0.064641985	0.102105085	0.0	0.023480926000000003	0.040915872	0.056330162	0.058720303	0.0	0.114184325	0.0	0.0	0.0	0.0026647859999999997	0.02971055
Set-22-3-N	0.12229806300000001	0.0	0.0	0.051712794000000006	0.0	0.06403402799999999	0.0	0.0	0.031820349	0.07014645	0.020771553999999998	0.007947953	0.011044633	0.054028634000000006	0.01877065	0.081770694	0.071284283	0.0	0.042760043	0.014634173	0.079594916	0.102959096	0.0	0.060275998	0.060575985	0.0	0.00901977	0.0	0.024549934
Set-22-4-T	0.139562106	0.0	0.0	0.020672098	0.212051994	0.019807208	0.0	0.0	0.0	0.067736508	0.089083291	0.00021867700000000002	0.07434433	0.062464023	0.0	0.04241542	0.100189827	0.0	0.063781682	0.0	0.0	0.057603607	0.0	0.007161249000000001	0.042907981	0.0	0.0	0.0	0.0
Set-22-5-N	0.066189997	0.0	0.036573139	0.0130232	0.0	0.00508548	0.0	0.0	0.096642122	0.016100728999999998	0.049080766	0.0	0.0	0.05926946599999999	0.004201694000000001	0.024593632999999997	0.132218648	0.0	0.066180931	0.0	0.11124140800000001	0.13128878300000002	0.0	0.125125357	0.048923043	0.0	0.0	0.0	0.014261603999999999
Set-22-6-T	0.088366446	0.0	0.0	0.041717312	0.0	0.06790203	0.0	0.0	0.208971762	0.0	0.0	0.026257727999999998	0.078514615	0.068349479	0.06349610900000001	0.001418489	0.042652939	0.0	0.05514166	0.0	0.05885099	0.10297042199999999	0.0	0.033014346	0.0	0.0	0.0	0.0	0.062375673
Set-22-7-N	0.058138447999999995	0.0	0.0	0.027306825	0.053488257000000004	0.0	0.0	0.0	0.0	0.044700184000000004	0.091898698	0.06335521	0.051919674000000006	0.034756429	0.020545086	0.027902422000000003	0.117135708	0.0	0.062812925	0.01383989	0.073390182	0.036793848999999997	0.0	0.1038731	0.007322608	0.0	0.038280204	0.021723286	0.050817016
Set-22-8-T	0.110247531	0.0	0.04532445400000001	0.082061715	0.0	0.031903995	0.0	0.0	0.0	0.05921162	0.01276235	0.047710481	0.04743284	0.055778722	0.046450995999999994	0.060887801	0.020978973999999997	0.0	0.050658805	0.051365232000000004	0.11383534199999999	0.054121490999999994	0.0	0.054672707	0.023984993	0.0	0.0	0.030609951	0.0
Set-22-9-N	0.132432649	0.0	0.0	0.042024877	0.0	0.042827215	0.0	0.0	0.0	0.045986567	0.112269168	0.0	0.044020392	0.0	0.010968833	0.013959661000000002	0.077875942	0.0	0.052321337999999995	0.040025657	0.044662985999999995	0.11636241	0.0	0.017745474	0.067663696	0.0	0.07345623	0.005131943	0.06026496
Set-22-10-T	0.14795237	0.0	0.04317358599999999	0.008666001999999999	0.0	0.0052878859999999995	0.0	0.0	0.193349066	0.05097488	0.036174487000000005	0.024246273	0.0	0.05699528400000001	0.0	0.04531372400000001	0.051166007	0.0	0.026046171	0.0	0.09132877699999999	0.074919447	0.0	0.067601146	0.045087207000000004	0.0	0.001278936	0.000991412	0.029447341000000002
Set-23-1-N	0.08791499900000001	0.0	0.0	0.049982645	0.0	0.010591745	0.0	0.06530862400000001	0.007700918	0.011465353999999999	0.005160606	0.008259001	0.025931427000000003	0.0	0.031702859	0.006975667	0.072983453	0.0	0.060724772999999996	0.067652378	0.074138131	0.115477175	0.0	0.149146878	0.008788927	0.027489002000000002	0.004264709	0.006424201	0.10191652699999999
Set-23-2-T	0.129162096	0.0	0.0	0.033469444	0.0	0.087587465	0.0	0.0	0.03628999	0.0	0.0	0.0	0.036493901	0.015996805	0.04061171	0.030173408	0.07831866700000001	0.0	0.031680575	0.046454527999999995	0.123554321	0.07466977400000001	0.0	0.130426729	0.021441336000000002	0.0	0.0	0.0	0.083669251
Set-23-3-N	0.093526225	0.0	0.0	0.052903779000000005	0.0	0.007460512	0.0	0.008537757	0.0	0.044816324000000005	0.015485078000000001	0.013329668000000001	0.027282456	0.049903893	0.014461702	0.07323484	0.036609143999999996	0.0	0.03841047	0.089672252	0.133251734	0.112161121	0.0	0.133418062	0.0	0.0	0.004360793	0.028795294	0.022378896000000002
Set-23-4-T	0.114271854	0.0	0.079182675	0.06812897799999999	0.0051764440000000005	0.07721581599999999	0.0	0.0	0.045224069000000006	0.00022676	0.062184363	0.0	0.036495593	0.032302343	0.015078971000000002	0.011003178999999998	0.042017639	0.0	0.053802051	0.025380377000000003	0.10325300400000001	0.101737075	0.0	0.052980772999999995	0.0142791	0.0	0.014875822	0.026424097	0.018759018
Set-23-5-N	0.148024841	0.0	0.0	0.0	0.0	0.062140903	0.0	0.0	0.054874001	0.010777326	0.0	0.018389966	0.017007961999999998	0.009012244	0.016886082	0.062992452	0.099934594	0.0	0.036429908	0.072140607	0.08611669300000001	0.083766881	0.0	0.052970813	0.048124887000000005	0.034682507	0.025020558999999998	0.0	0.060706773
Set-23-6-T	0.083508902	0.0	0.018732678	0.14188954	0.0	0.12916794	0.0	0.0	0.0	0.0	0.0	0.048220172	0.041504387999999996	0.012754536	0.030238291	0.016312838	0.07678976700000001	0.0	0.057641684000000006	0.014565693999999999	0.09484222099999999	0.068034388	0.0	0.096827831	0.048728772999999996	0.0	0.0	0.0	0.020240357
Set-23-7-N	0.09171363199999999	0.0	0.0	0.004353478	0.030507671	0.074450183	0.0	0.0	0.048274883	0.01473905	0.064590646	0.02094534	0.076337386	0.0077564819999999994	0.0	0.027784762	0.04303687	0.0	0.069752581	0.049660852000000005	0.071308037	0.165925657	0.0	0.09206894	0.0	0.0	0.026239397	0.0	0.02055415
Set-23-8-T	0.146021389	0.0	0.15123293699999998	0.052589082	0.006986614	0.031244136000000002	0.0	0.0	0.0	0.037227373	0.035323445	0.012018814	0.006874985	0.0	0.05728855099999999	0.031849123	0.02020371	0.0	0.033263221	0.044420926	0.062931427	0.032552895	0.0	0.099668735	0.032526642	0.031922712	0.014388712	0.020427426000000002	0.039037146
Set-23-9-N	0.047592137	0.0	0.0	0.06848043	0.0	0.022932268999999998	0.0	0.0	0.0022541189999999997	0.052277357	0.014880866999999999	0.0	0.050132317999999995	0.023897527000000002	0.0	0.018678891	0.061778203	0.0	0.032647908999999996	0.137903169	0.11547630099999999	0.067936198	0.0	0.166252837	0.0	0.011875376000000002	0.038940152	0.042442812999999996	0.023621126
Set-23-10-T	0.139910126	0.0	0.006241529	0.224342845	0.0	0.020159738	0.0	0.0	0.0	0.040156161	0.011827771	0.006875459	0.055933428	0.0	0.028002017	0.013794088999999999	0.00777812	0.0	0.06764442700000001	0.055813021	0.104658322	0.082036026	0.0	0.080597351	0.019315994	0.0	0.014115477	0.0	0.020798099
